0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508
98.05824698637457,98.31422485034909,98.18215599905741,98.24324324324324,97.5895414991056,97.62104116683668,97.85883780383517,97.96672344131541,99.93624481341294,98.2176905821484,2.631578947368421,0.0,97.03041329935954,97.11699339647662,97.4024703778225,97.66626787874475,97.94005038610797,97.87590347421529,98.33051946430355,98.07288599882236,98.16661896287815,98.34131174097976,98.15716592806557,98.34471735352005,98.23656367036891,98.314791437731,98.1185429072753,97.98042647374713,98.37066909400961,98.0179545854603,98.30964087583232,98.00533228004345,98.1625001786148,98.2141202967914,98.04648007478195,98.3153363424181,98.35048975149647,97.94954385095907,98.10862486783019,97.89257449192979,97.13493107971053,97.07755536044402,98.60844872556552,98.59026470651868,97.87962502231902,97.92543725234017,98.01958843462904,98.12768111289267
98.33322743148457,98.09574302150337,98.44568965517242,98.22866555113993,97.91925657755829,98.22551123453673,98.06511894684743,97.95312778042293,100.0,98.07638995760506,,,97.08192231747805,97.05340200456362,97.14736075155896,97.74514144233883,97.75757946773153,97.90075295917673,97.99283960278898,98.21501753953828,98.34043422222084,98.05588897730185,98.10169881651886,98.26398699088986,98.24117935651972,98.44345867776178,98.26149922866227,98.23818738913079,98.38472050392579,98.07883909006352,98.15353719666939,98.26184393771604,98.26909872137662,98.38177626019018,98.03848248723303,98.30521655898539,98.38105451554819,98.38475444845727,98.1874746789011,98.54994745139254,97.2224025974026,97.08388915278194,98.45391164027185,98.80931124075781,98.03778966131907,97.98987078733356,98.23797352344266,98.27812633797714
98.4831980828931,98.38104862679825,98.35549554057634,98.37333837333838,98.351707116413,98.54125199044586,98.43810796997947,98.382800687887,100.0,98.1467004649349,,,97.76018503000833,97.69325371016379,97.95110490425853,98.11120624048706,98.0063042536581,98.06629933477967,98.18984087894985,98.17835028748341,97.92438271604938,98.10206176721704,97.89083327218921,98.21765445802741,98.17421912027072,98.69879712903185,98.45617589227194,98.4245216167548,98.39818774741042,98.39571210250985,98.38259944268677,98.3299575617284,98.48897255297558,98.43920322024712,98.11402157164869,98.40443677318181,98.28851018506191,98.18183287480335,98.34025855695796,98.07451456040869,97.29625905295626,97.45426829268293,98.46632976848043,98.74194595095722,98.38981403486036,98.03362828135865,98.49902538734112,98.34391995682319
99.50415409939319,99.4122133648263,98.74915536631647,98.52321698014406,98.71098833796923,98.72087620633246,98.59709984224205,98.81623532089966,100.0,98.55959394794345,,,98.39241143030682,98.36337321354445,98.65277194047867,98.39415505754089,98.2667208171531,98.42402698022059,98.64141028900754,98.64258870291704,98.5099198442191,98.27454015963713,98.19031204644412,98.4923843265504,98.27586206896551,98.5530329970615,98.3746882046529,98.4976876656703,98.57532724725885,98.6184721479614,98.35307832267688,98.17133223162568,98.1530140697542,98.19100160357608,98.08457269528881,97.90973824560643,98.19210573963426,98.07748317000309,98.52719476416158,98.5638979480721,97.36590038314176,97.8390053165183,98.46720147716573,98.64059218142532,98.28561476584582,98.60834852549566,98.40927405227384,98.46641154502282
99.67855198993036,99.72701828328948,98.69082390166727,98.46490792063562,98.63142730496453,98.75245117179027,98.54337483222528,98.49916605439148,100.0,98.49523871078938,,,98.34299106614921,98.37834318659037,98.5401899875584,98.56838592099774,98.53361980940348,98.45032051282053,98.44388470878874,98.37704155744754,98.3865352076012,98.46778434416788,98.45835010187882,98.6551611887916,98.42818216948737,98.45430064608146,98.40946664560627,98.54010630061676,98.30953842719205,98.59794909586114,98.47051806881694,98.55136234676945,98.10948783062148,97.68474049396526,97.76885270980435,98.05775607044295,98.16889017280319,98.12018504307446,98.18105784566708,98.47646316756916,97.78411660901197,97.56082453793172,98.60279633436109,98.94614220306252,98.56610536495123,98.40950298934351,98.79327534637467,98.3971267250582
99.72552033108326,99.86341610897296,98.89249452185405,98.53625235404897,98.29015676453193,98.58144128706743,98.28729404189482,98.21913276064129,100.0,98.49211343862068,,,98.41888713734014,98.5335472771786,98.20587066371431,98.41690309093623,98.5400747251972,98.33231980896302,98.54217324120236,98.48389971622224,98.38366559885547,98.39002071823205,98.63739941607918,98.49288965868365,98.72787610619469,98.58895752413733,98.50496568251486,98.74163448391661,98.24558028586269,98.38426109680049,98.58324366385631,98.55546817029672,97.67790917360577,97.67692008355452,97.67821782178218,98.05583951879342,97.87481607728202,97.98497965153553,97.91208791208791,98.51615703838415,97.65079160059032,97.854234645959,98.43673787923129,98.78721058434398,98.52180339985219,98.22417019600118,98.64331943317546,98.34253334163593
99.90622625981261,99.77536224818145,98.77504200794895,98.3568210855582,98.66176879769354,98.57644520610827,98.55243915748117,98.85549403574481,100.0,98.52617600320048,,,98.36069199825408,98.31218661434488,98.70354871108135,98.25669499354407,98.25137781037662,98.3361461541707,98.32329317269077,98.32814309098895,98.99345160873642,98.74234838235252,98.22161970702581,98.60590894413949,98.46153630690284,98.67475929524267,98.37587998209986,98.38703470230647,98.52258010023087,98.53238199122575,98.33558438916329,98.55245390203018,97.45974860997654,97.45936748225077,97.70251747679502,98.34982907131234,98.04235575843748,98.14190161104719,98.44892995466022,98.44497607655502,97.78644205950279,97.69948475142738,98.6690329603446,98.90591649987815,98.47504760961219,98.28558357208215,98.3667422187273,98.27831852165326
99.90467076882253,99.81272817178507,98.84197207866012,98.4823872502622,98.60485129244479,98.62938344785604,98.38353825422466,98.83356277070813,100.0,98.52345083230732,,,98.56008854667292,98.27998623859166,98.55776500831695,98.29141589914178,98.65458043461845,98.38700738916256,98.63260804546135,98.49736003648462,98.52348261959247,98.81787296949338,98.40625700720463,98.61933529033803,98.35960770531143,98.55133357690903,98.3828372896333,98.25615849067943,98.14359267734554,98.47908500931698,98.51395005868956,98.31026692100599,97.40681858328918,97.71137860461506,97.81386623029942,98.11058847792117,98.09372017653072,97.99724276225092,98.28302620073194,98.46137660766418,97.71845159300338,97.45866498414547,98.51394099904363,98.6516505827137,98.47553272130043,98.56040284248671,98.7335197250295,98.37971820018662
99.90156870039682,99.90366052866054,98.91663916089045,98.59702797202797,98.73033439390319,98.52652733118971,98.6208824488655,98.72880383653427,100.0,98.24931248765517,,,98.4511083665169,98.46363557797315,98.54477313470758,98.47977652599502,98.34866634960268,98.5091925268529,98.20720544324246,98.47774098601914,98.4798328945275,98.6165616466574,98.44898234004079,98.64797278427987,98.4541686079155,98.61768588806638,98.6636123968007,98.71580813390226,98.37658537051503,98.56115015974441,98.2905477202473,98.41897134401185,97.43981414608311,97.61509668424563,97.15252729092845,98.13335016311946,97.47002858483724,98.16089254257193,98.68526950894761,98.39479739148135,97.87839336515742,97.65976400490682,98.51302346579254,99.00805460750853,98.23988735279059,98.36863955716414,98.32048993034034,98.52325957034404
